DT,DT_round,DT_floor,Measurement,Value
2024-05-08T01:00:00Z,2024-05-08T01:00:00Z,2024-05-08T01:00:00Z,Depth,1.02
2024-05-08T01:00:00Z,2024-05-08T01:00:00Z,2024-05-08T01:00:00Z,pH,7.51
2024-05-08T01:00:00Z,2024-05-08T01:00:00Z,2024-05-08T01:00:00Z,Turbidity,8.59
2024-05-08T01:00:00Z,2024-05-08T01:00:00Z,2024-05-08T01:00:00Z,Specific_Conductivity,62.81
2024-05-08T01:00:00Z,2024-05-08T01:00:00Z,2024-05-08T01:00:00Z,FDOM,1.9
2024-05-08T01:00:00Z,2024-05-08T01:00:00Z,2024-05-08T01:00:00Z,DO,9.96
2024-05-08T01:00:00Z,2024-05-08T01:00:00Z,2024-05-08T01:00:00Z,DO_Sat,NA
2024-05-08T01:00:00Z,2024-05-08T01:00:00Z,2024-05-08T01:00:00Z,Chl-a,0.03
2024-05-08T01:00:00Z,2024-05-08T01:00:00Z,2024-05-08T01:00:00Z,Temperature,NA
2024-05-08T00:45:00Z,2024-05-08T00:45:00Z,2024-05-08T00:45:00Z,Depth,1.04
2024-05-08T00:45:00Z,2024-05-08T00:45:00Z,2024-05-08T00:45:00Z,pH,7.54
2024-05-08T00:45:00Z,2024-05-08T00:45:00Z,2024-05-08T00:45:00Z,Turbidity,8.59
2024-05-08T00:45:00Z,2024-05-08T00:45:00Z,2024-05-08T00:45:00Z,Specific_Conductivity,62.68
2024-05-08T00:45:00Z,2024-05-08T00:45:00Z,2024-05-08T00:45:00Z,FDOM,1.89
2024-05-08T00:45:00Z,2024-05-08T00:45:00Z,2024-05-08T00:45:00Z,DO,9.96
2024-05-08T00:45:00Z,2024-05-08T00:45:00Z,2024-05-08T00:45:00Z,DO_Sat,NA
2024-05-08T00:45:00Z,2024-05-08T00:45:00Z,2024-05-08T00:45:00Z,Chl-a,0.03
2024-05-08T00:45:00Z,2024-05-08T00:45:00Z,2024-05-08T00:45:00Z,Temperature,3.59
2024-05-08T00:30:00Z,2024-05-08T00:30:00Z,2024-05-08T00:30:00Z,Depth,1.02
2024-05-08T00:30:00Z,2024-05-08T00:30:00Z,2024-05-08T00:30:00Z,pH,7.5
2024-05-08T00:30:00Z,2024-05-08T00:30:00Z,2024-05-08T00:30:00Z,Turbidity,10.93
2024-05-08T00:30:00Z,2024-05-08T00:30:00Z,2024-05-08T00:30:00Z,Specific_Conductivity,62.68
2024-05-08T00:30:00Z,2024-05-08T00:30:00Z,2024-05-08T00:30:00Z,FDOM,1.88
2024-05-08T00:30:00Z,2024-05-08T00:30:00Z,2024-05-08T00:30:00Z,DO,9.95
2024-05-08T00:30:00Z,2024-05-08T00:30:00Z,2024-05-08T00:30:00Z,DO_Sat,NA
2024-05-08T00:30:00Z,2024-05-08T00:30:00Z,2024-05-08T00:30:00Z,Chl-a,0.04
2024-05-08T00:30:00Z,2024-05-08T00:30:00Z,2024-05-08T00:30:00Z,Temperature,3.67
2024-05-08T00:15:00Z,2024-05-08T00:15:00Z,2024-05-08T00:15:00Z,Depth,1.06
2024-05-08T00:15:00Z,2024-05-08T00:15:00Z,2024-05-08T00:15:00Z,pH,7.57
2024-05-08T00:15:00Z,2024-05-08T00:15:00Z,2024-05-08T00:15:00Z,Turbidity,10.73
2024-05-08T00:15:00Z,2024-05-08T00:15:00Z,2024-05-08T00:15:00Z,Specific_Conductivity,62.57
2024-05-08T00:15:00Z,2024-05-08T00:15:00Z,2024-05-08T00:15:00Z,FDOM,1.88
2024-05-08T00:15:00Z,2024-05-08T00:15:00Z,2024-05-08T00:15:00Z,DO,9.94
2024-05-08T00:15:00Z,2024-05-08T00:15:00Z,2024-05-08T00:15:00Z,DO_Sat,NA
2024-05-08T00:15:00Z,2024-05-08T00:15:00Z,2024-05-08T00:15:00Z,Chl-a,0.03
2024-05-08T00:15:00Z,2024-05-08T00:15:00Z,2024-05-08T00:15:00Z,Temperature,3.74
2024-05-08T00:00:00Z,2024-05-08T00:00:00Z,2024-05-08T00:00:00Z,Depth,1.08
2024-05-08T00:00:00Z,2024-05-08T00:00:00Z,2024-05-08T00:00:00Z,pH,7.54
2024-05-08T00:00:00Z,2024-05-08T00:00:00Z,2024-05-08T00:00:00Z,Turbidity,9.07
2024-05-08T00:00:00Z,2024-05-08T00:00:00Z,2024-05-08T00:00:00Z,Specific_Conductivity,62.57
2024-05-08T00:00:00Z,2024-05-08T00:00:00Z,2024-05-08T00:00:00Z,FDOM,1.87
2024-05-08T00:00:00Z,2024-05-08T00:00:00Z,2024-05-08T00:00:00Z,DO,9.93
2024-05-08T00:00:00Z,2024-05-08T00:00:00Z,2024-05-08T00:00:00Z,DO_Sat,NA
2024-05-08T00:00:00Z,2024-05-08T00:00:00Z,2024-05-08T00:00:00Z,Chl-a,0.04
2024-05-08T00:00:00Z,2024-05-08T00:00:00Z,2024-05-08T00:00:00Z,Temperature,NA
2024-05-07T23:45:00Z,2024-05-07T23:45:00Z,2024-05-07T23:45:00Z,Depth,1.07
2024-05-07T23:45:00Z,2024-05-07T23:45:00Z,2024-05-07T23:45:00Z,pH,7.54
2024-05-07T23:45:00Z,2024-05-07T23:45:00Z,2024-05-07T23:45:00Z,Turbidity,10.9
2024-05-07T23:45:00Z,2024-05-07T23:45:00Z,2024-05-07T23:45:00Z,Specific_Conductivity,62.63
2024-05-07T23:45:00Z,2024-05-07T23:45:00Z,2024-05-07T23:45:00Z,FDOM,1.87
2024-05-07T23:45:00Z,2024-05-07T23:45:00Z,2024-05-07T23:45:00Z,DO,9.9
2024-05-07T23:45:00Z,2024-05-07T23:45:00Z,2024-05-07T23:45:00Z,DO_Sat,NA
2024-05-07T23:45:00Z,2024-05-07T23:45:00Z,2024-05-07T23:45:00Z,Chl-a,0.03
2024-05-07T23:45:00Z,2024-05-07T23:45:00Z,2024-05-07T23:45:00Z,Temperature,3.84
2024-05-07T23:30:00Z,2024-05-07T23:30:00Z,2024-05-07T23:30:00Z,Depth,1.08
2024-05-07T23:30:00Z,2024-05-07T23:30:00Z,2024-05-07T23:30:00Z,pH,7.58
2024-05-07T23:30:00Z,2024-05-07T23:30:00Z,2024-05-07T23:30:00Z,Turbidity,11.19
2024-05-07T23:30:00Z,2024-05-07T23:30:00Z,2024-05-07T23:30:00Z,Specific_Conductivity,62.51
2024-05-07T23:30:00Z,2024-05-07T23:30:00Z,2024-05-07T23:30:00Z,FDOM,1.86
2024-05-07T23:30:00Z,2024-05-07T23:30:00Z,2024-05-07T23:30:00Z,DO,9.87
2024-05-07T23:30:00Z,2024-05-07T23:30:00Z,2024-05-07T23:30:00Z,DO_Sat,NA
2024-05-07T23:30:00Z,2024-05-07T23:30:00Z,2024-05-07T23:30:00Z,Chl-a,0.04
2024-05-07T23:30:00Z,2024-05-07T23:30:00Z,2024-05-07T23:30:00Z,Temperature,3.92
2024-05-07T23:15:00Z,2024-05-07T23:15:00Z,2024-05-07T23:15:00Z,Depth,1.09
2024-05-07T23:15:00Z,2024-05-07T23:15:00Z,2024-05-07T23:15:00Z,pH,7.55
2024-05-07T23:15:00Z,2024-05-07T23:15:00Z,2024-05-07T23:15:00Z,Turbidity,9.36
2024-05-07T23:15:00Z,2024-05-07T23:15:00Z,2024-05-07T23:15:00Z,Specific_Conductivity,62.42
2024-05-07T23:15:00Z,2024-05-07T23:15:00Z,2024-05-07T23:15:00Z,FDOM,1.85
2024-05-07T23:15:00Z,2024-05-07T23:15:00Z,2024-05-07T23:15:00Z,DO,9.85
2024-05-07T23:15:00Z,2024-05-07T23:15:00Z,2024-05-07T23:15:00Z,DO_Sat,NA
2024-05-07T23:15:00Z,2024-05-07T23:15:00Z,2024-05-07T23:15:00Z,Chl-a,0.03
2024-05-07T23:15:00Z,2024-05-07T23:15:00Z,2024-05-07T23:15:00Z,Temperature,4.04
2024-05-07T23:00:00Z,2024-05-07T23:00:00Z,2024-05-07T23:00:00Z,Depth,1.07
2024-05-07T23:00:00Z,2024-05-07T23:00:00Z,2024-05-07T23:00:00Z,pH,7.6
2024-05-07T23:00:00Z,2024-05-07T23:00:00Z,2024-05-07T23:00:00Z,Turbidity,11.25
2024-05-07T23:00:00Z,2024-05-07T23:00:00Z,2024-05-07T23:00:00Z,Specific_Conductivity,62.32
2024-05-07T23:00:00Z,2024-05-07T23:00:00Z,2024-05-07T23:00:00Z,FDOM,1.85
2024-05-07T23:00:00Z,2024-05-07T23:00:00Z,2024-05-07T23:00:00Z,DO,9.82
2024-05-07T23:00:00Z,2024-05-07T23:00:00Z,2024-05-07T23:00:00Z,DO_Sat,NA
2024-05-07T23:00:00Z,2024-05-07T23:00:00Z,2024-05-07T23:00:00Z,Chl-a,0.03
2024-05-07T23:00:00Z,2024-05-07T23:00:00Z,2024-05-07T23:00:00Z,Temperature,NA
2024-05-07T22:45:00Z,2024-05-07T22:45:00Z,2024-05-07T22:45:00Z,Depth,1.07
2024-05-07T22:45:00Z,2024-05-07T22:45:00Z,2024-05-07T22:45:00Z,pH,7.61
2024-05-07T22:45:00Z,2024-05-07T22:45:00Z,2024-05-07T22:45:00Z,Turbidity,10.69
2024-05-07T22:45:00Z,2024-05-07T22:45:00Z,2024-05-07T22:45:00Z,Specific_Conductivity,62.35
2024-05-07T22:45:00Z,2024-05-07T22:45:00Z,2024-05-07T22:45:00Z,FDOM,1.83
2024-05-07T22:45:00Z,2024-05-07T22:45:00Z,2024-05-07T22:45:00Z,DO,9.83
2024-05-07T22:45:00Z,2024-05-07T22:45:00Z,2024-05-07T22:45:00Z,DO_Sat,NA
2024-05-07T22:45:00Z,2024-05-07T22:45:00Z,2024-05-07T22:45:00Z,Chl-a,0.03
2024-05-07T22:45:00Z,2024-05-07T22:45:00Z,2024-05-07T22:45:00Z,Temperature,4.32
2024-05-07T22:30:00Z,2024-05-07T22:30:00Z,2024-05-07T22:30:00Z,Depth,1.06
2024-05-07T22:30:00Z,2024-05-07T22:30:00Z,2024-05-07T22:30:00Z,pH,7.58
2024-05-07T22:30:00Z,2024-05-07T22:30:00Z,2024-05-07T22:30:00Z,Turbidity,12.92
2024-05-07T22:30:00Z,2024-05-07T22:30:00Z,2024-05-07T22:30:00Z,Specific_Conductivity,62.3
2024-05-07T22:30:00Z,2024-05-07T22:30:00Z,2024-05-07T22:30:00Z,FDOM,1.83
2024-05-07T22:30:00Z,2024-05-07T22:30:00Z,2024-05-07T22:30:00Z,DO,9.83
2024-05-07T22:30:00Z,2024-05-07T22:30:00Z,2024-05-07T22:30:00Z,DO_Sat,NA
2024-05-07T22:30:00Z,2024-05-07T22:30:00Z,2024-05-07T22:30:00Z,Chl-a,0.03
2024-05-07T22:30:00Z,2024-05-07T22:30:00Z,2024-05-07T22:30:00Z,Temperature,4.33
2024-05-07T22:15:00Z,2024-05-07T22:15:00Z,2024-05-07T22:15:00Z,Depth,1.08
2024-05-07T22:15:00Z,2024-05-07T22:15:00Z,2024-05-07T22:15:00Z,pH,7.58
2024-05-07T22:15:00Z,2024-05-07T22:15:00Z,2024-05-07T22:15:00Z,Turbidity,10.17
2024-05-07T22:15:00Z,2024-05-07T22:15:00Z,2024-05-07T22:15:00Z,Specific_Conductivity,62.33
2024-05-07T22:15:00Z,2024-05-07T22:15:00Z,2024-05-07T22:15:00Z,FDOM,1.83
2024-05-07T22:15:00Z,2024-05-07T22:15:00Z,2024-05-07T22:15:00Z,DO,9.81
2024-05-07T22:15:00Z,2024-05-07T22:15:00Z,2024-05-07T22:15:00Z,DO_Sat,NA
2024-05-07T22:15:00Z,2024-05-07T22:15:00Z,2024-05-07T22:15:00Z,Chl-a,0.03
2024-05-07T22:15:00Z,2024-05-07T22:15:00Z,2024-05-07T22:15:00Z,Temperature,4.4
2024-05-07T21:45:00Z,2024-05-07T21:45:00Z,2024-05-07T21:45:00Z,Depth,1.07
2024-05-07T21:45:00Z,2024-05-07T21:45:00Z,2024-05-07T21:45:00Z,pH,7.6
2024-05-07T21:45:00Z,2024-05-07T21:45:00Z,2024-05-07T21:45:00Z,Turbidity,11.24
2024-05-07T21:45:00Z,2024-05-07T21:45:00Z,2024-05-07T21:45:00Z,Specific_Conductivity,62.31
2024-05-07T21:45:00Z,2024-05-07T21:45:00Z,2024-05-07T21:45:00Z,FDOM,1.8
2024-05-07T21:45:00Z,2024-05-07T21:45:00Z,2024-05-07T21:45:00Z,DO,9.79
2024-05-07T21:45:00Z,2024-05-07T21:45:00Z,2024-05-07T21:45:00Z,DO_Sat,NA
2024-05-07T21:45:00Z,2024-05-07T21:45:00Z,2024-05-07T21:45:00Z,Chl-a,0.03
2024-05-07T21:45:00Z,2024-05-07T21:45:00Z,2024-05-07T21:45:00Z,Temperature,4.54
2024-05-07T21:30:00Z,2024-05-07T21:30:00Z,2024-05-07T21:30:00Z,Depth,1.09
2024-05-07T21:30:00Z,2024-05-07T21:30:00Z,2024-05-07T21:30:00Z,pH,7.54
2024-05-07T21:30:00Z,2024-05-07T21:30:00Z,2024-05-07T21:30:00Z,Turbidity,9.68
2024-05-07T21:30:00Z,2024-05-07T21:30:00Z,2024-05-07T21:30:00Z,Specific_Conductivity,62.35
2024-05-07T21:30:00Z,2024-05-07T21:30:00Z,2024-05-07T21:30:00Z,FDOM,1.79
2024-05-07T21:30:00Z,2024-05-07T21:30:00Z,2024-05-07T21:30:00Z,DO,9.78
2024-05-07T21:30:00Z,2024-05-07T21:30:00Z,2024-05-07T21:30:00Z,DO_Sat,NA
2024-05-07T21:30:00Z,2024-05-07T21:30:00Z,2024-05-07T21:30:00Z,Chl-a,0.03
2024-05-07T21:30:00Z,2024-05-07T21:30:00Z,2024-05-07T21:30:00Z,Temperature,4.54
2024-05-07T21:15:00Z,2024-05-07T21:15:00Z,2024-05-07T21:15:00Z,Depth,1.07
2024-05-07T21:15:00Z,2024-05-07T21:15:00Z,2024-05-07T21:15:00Z,pH,7.51
2024-05-07T21:15:00Z,2024-05-07T21:15:00Z,2024-05-07T21:15:00Z,Turbidity,9.17
2024-05-07T21:15:00Z,2024-05-07T21:15:00Z,2024-05-07T21:15:00Z,Specific_Conductivity,62.17
2024-05-07T21:15:00Z,2024-05-07T21:15:00Z,2024-05-07T21:15:00Z,FDOM,1.82
2024-05-07T21:15:00Z,2024-05-07T21:15:00Z,2024-05-07T21:15:00Z,DO,9.77
2024-05-07T21:15:00Z,2024-05-07T21:15:00Z,2024-05-07T21:15:00Z,DO_Sat,NA
2024-05-07T21:15:00Z,2024-05-07T21:15:00Z,2024-05-07T21:15:00Z,Chl-a,0.04
2024-05-07T21:15:00Z,2024-05-07T21:15:00Z,2024-05-07T21:15:00Z,Temperature,4.56
2024-05-07T21:00:00Z,2024-05-07T21:00:00Z,2024-05-07T21:00:00Z,Depth,1.08
2024-05-07T21:00:00Z,2024-05-07T21:00:00Z,2024-05-07T21:00:00Z,pH,7.54
2024-05-07T21:00:00Z,2024-05-07T21:00:00Z,2024-05-07T21:00:00Z,Turbidity,11.49
2024-05-07T21:00:00Z,2024-05-07T21:00:00Z,2024-05-07T21:00:00Z,Specific_Conductivity,62.16
2024-05-07T21:00:00Z,2024-05-07T21:00:00Z,2024-05-07T21:00:00Z,FDOM,1.82
2024-05-07T21:00:00Z,2024-05-07T21:00:00Z,2024-05-07T21:00:00Z,DO,9.76
2024-05-07T21:00:00Z,2024-05-07T21:00:00Z,2024-05-07T21:00:00Z,DO_Sat,NA
2024-05-07T21:00:00Z,2024-05-07T21:00:00Z,2024-05-07T21:00:00Z,Chl-a,0.03
2024-05-07T21:00:00Z,2024-05-07T21:00:00Z,2024-05-07T21:00:00Z,Temperature,NA
2024-05-07T20:45:00Z,2024-05-07T20:45:00Z,2024-05-07T20:45:00Z,Depth,1.07
2024-05-07T20:45:00Z,2024-05-07T20:45:00Z,2024-05-07T20:45:00Z,pH,7.58
2024-05-07T20:45:00Z,2024-05-07T20:45:00Z,2024-05-07T20:45:00Z,Turbidity,10.87
2024-05-07T20:45:00Z,2024-05-07T20:45:00Z,2024-05-07T20:45:00Z,Specific_Conductivity,62.41
2024-05-07T20:45:00Z,2024-05-07T20:45:00Z,2024-05-07T20:45:00Z,FDOM,1.81
2024-05-07T20:45:00Z,2024-05-07T20:45:00Z,2024-05-07T20:45:00Z,DO,9.73
2024-05-07T20:45:00Z,2024-05-07T20:45:00Z,2024-05-07T20:45:00Z,DO_Sat,NA
2024-05-07T20:45:00Z,2024-05-07T20:45:00Z,2024-05-07T20:45:00Z,Chl-a,0.03
2024-05-07T20:45:00Z,2024-05-07T20:45:00Z,2024-05-07T20:45:00Z,Temperature,4.65
2024-05-07T20:30:00Z,2024-05-07T20:30:00Z,2024-05-07T20:30:00Z,Depth,1.07
2024-05-07T20:30:00Z,2024-05-07T20:30:00Z,2024-05-07T20:30:00Z,pH,7.58
2024-05-07T20:30:00Z,2024-05-07T20:30:00Z,2024-05-07T20:30:00Z,Turbidity,12.58
2024-05-07T20:30:00Z,2024-05-07T20:30:00Z,2024-05-07T20:30:00Z,Specific_Conductivity,62.4
2024-05-07T20:30:00Z,2024-05-07T20:30:00Z,2024-05-07T20:30:00Z,FDOM,1.78
2024-05-07T20:30:00Z,2024-05-07T20:30:00Z,2024-05-07T20:30:00Z,DO,9.72
2024-05-07T20:30:00Z,2024-05-07T20:30:00Z,2024-05-07T20:30:00Z,DO_Sat,NA
2024-05-07T20:30:00Z,2024-05-07T20:30:00Z,2024-05-07T20:30:00Z,Chl-a,0.03
2024-05-07T20:30:00Z,2024-05-07T20:30:00Z,2024-05-07T20:30:00Z,Temperature,4.63
2024-05-07T20:15:00Z,2024-05-07T20:15:00Z,2024-05-07T20:15:00Z,Depth,1.06
2024-05-07T20:15:00Z,2024-05-07T20:15:00Z,2024-05-07T20:15:00Z,pH,7.58
2024-05-07T20:15:00Z,2024-05-07T20:15:00Z,2024-05-07T20:15:00Z,Turbidity,11.34
2024-05-07T20:15:00Z,2024-05-07T20:15:00Z,2024-05-07T20:15:00Z,Specific_Conductivity,62.57
2024-05-07T20:15:00Z,2024-05-07T20:15:00Z,2024-05-07T20:15:00Z,FDOM,1.78
2024-05-07T20:15:00Z,2024-05-07T20:15:00Z,2024-05-07T20:15:00Z,DO,9.69
2024-05-07T20:15:00Z,2024-05-07T20:15:00Z,2024-05-07T20:15:00Z,DO_Sat,NA
2024-05-07T20:15:00Z,2024-05-07T20:15:00Z,2024-05-07T20:15:00Z,Chl-a,0.03
2024-05-07T20:15:00Z,2024-05-07T20:15:00Z,2024-05-07T20:15:00Z,Temperature,4.69
2024-05-07T20:00:00Z,2024-05-07T20:00:00Z,2024-05-07T20:00:00Z,Depth,1.05
2024-05-07T20:00:00Z,2024-05-07T20:00:00Z,2024-05-07T20:00:00Z,pH,7.55
2024-05-07T20:00:00Z,2024-05-07T20:00:00Z,2024-05-07T20:00:00Z,Turbidity,10.2
2024-05-07T20:00:00Z,2024-05-07T20:00:00Z,2024-05-07T20:00:00Z,Specific_Conductivity,62.65
2024-05-07T20:00:00Z,2024-05-07T20:00:00Z,2024-05-07T20:00:00Z,FDOM,1.76
2024-05-07T20:00:00Z,2024-05-07T20:00:00Z,2024-05-07T20:00:00Z,DO,9.67
2024-05-07T20:00:00Z,2024-05-07T20:00:00Z,2024-05-07T20:00:00Z,DO_Sat,NA
2024-05-07T20:00:00Z,2024-05-07T20:00:00Z,2024-05-07T20:00:00Z,Chl-a,0.03
2024-05-07T20:00:00Z,2024-05-07T20:00:00Z,2024-05-07T20:00:00Z,Temperature,NA
2024-05-07T19:45:00Z,2024-05-07T19:45:00Z,2024-05-07T19:45:00Z,Depth,1.07
2024-05-07T19:45:00Z,2024-05-07T19:45:00Z,2024-05-07T19:45:00Z,pH,7.54
2024-05-07T19:45:00Z,2024-05-07T19:45:00Z,2024-05-07T19:45:00Z,Turbidity,11.82
2024-05-07T19:45:00Z,2024-05-07T19:45:00Z,2024-05-07T19:45:00Z,Specific_Conductivity,62.82
2024-05-07T19:45:00Z,2024-05-07T19:45:00Z,2024-05-07T19:45:00Z,FDOM,1.75
2024-05-07T19:45:00Z,2024-05-07T19:45:00Z,2024-05-07T19:45:00Z,DO,9.66
2024-05-07T19:45:00Z,2024-05-07T19:45:00Z,2024-05-07T19:45:00Z,DO_Sat,NA
2024-05-07T19:45:00Z,2024-05-07T19:45:00Z,2024-05-07T19:45:00Z,Chl-a,0.03
2024-05-07T19:45:00Z,2024-05-07T19:45:00Z,2024-05-07T19:45:00Z,Temperature,4.88
2024-05-07T19:15:00Z,2024-05-07T19:15:00Z,2024-05-07T19:15:00Z,Depth,1.04
2024-05-07T19:15:00Z,2024-05-07T19:15:00Z,2024-05-07T19:15:00Z,pH,7.51
2024-05-07T19:15:00Z,2024-05-07T19:15:00Z,2024-05-07T19:15:00Z,Turbidity,13.03
2024-05-07T19:15:00Z,2024-05-07T19:15:00Z,2024-05-07T19:15:00Z,Specific_Conductivity,63.18
2024-05-07T19:15:00Z,2024-05-07T19:15:00Z,2024-05-07T19:15:00Z,FDOM,1.74
2024-05-07T19:15:00Z,2024-05-07T19:15:00Z,2024-05-07T19:15:00Z,DO,9.69
2024-05-07T19:15:00Z,2024-05-07T19:15:00Z,2024-05-07T19:15:00Z,DO_Sat,NA
2024-05-07T19:15:00Z,2024-05-07T19:15:00Z,2024-05-07T19:15:00Z,Chl-a,0.03
2024-05-07T19:15:00Z,2024-05-07T19:15:00Z,2024-05-07T19:15:00Z,Temperature,4.97
2024-05-07T19:00:00Z,2024-05-07T19:00:00Z,2024-05-07T19:00:00Z,Depth,1.03
2024-05-07T19:00:00Z,2024-05-07T19:00:00Z,2024-05-07T19:00:00Z,pH,7.53
2024-05-07T19:00:00Z,2024-05-07T19:00:00Z,2024-05-07T19:00:00Z,Turbidity,10.47
2024-05-07T19:00:00Z,2024-05-07T19:00:00Z,2024-05-07T19:00:00Z,Specific_Conductivity,63.45
2024-05-07T19:00:00Z,2024-05-07T19:00:00Z,2024-05-07T19:00:00Z,FDOM,1.73
2024-05-07T19:00:00Z,2024-05-07T19:00:00Z,2024-05-07T19:00:00Z,DO,9.76
2024-05-07T19:00:00Z,2024-05-07T19:00:00Z,2024-05-07T19:00:00Z,DO_Sat,NA
2024-05-07T19:00:00Z,2024-05-07T19:00:00Z,2024-05-07T19:00:00Z,Chl-a,0.04
2024-05-07T19:00:00Z,2024-05-07T19:00:00Z,2024-05-07T19:00:00Z,Temperature,NA
2024-05-07T18:45:00Z,2024-05-07T18:45:00Z,2024-05-07T18:45:00Z,Depth,1.01
2024-05-07T18:45:00Z,2024-05-07T18:45:00Z,2024-05-07T18:45:00Z,pH,7.52
2024-05-07T18:45:00Z,2024-05-07T18:45:00Z,2024-05-07T18:45:00Z,Turbidity,11.44
2024-05-07T18:45:00Z,2024-05-07T18:45:00Z,2024-05-07T18:45:00Z,Specific_Conductivity,63.77
2024-05-07T18:45:00Z,2024-05-07T18:45:00Z,2024-05-07T18:45:00Z,FDOM,1.75
2024-05-07T18:45:00Z,2024-05-07T18:45:00Z,2024-05-07T18:45:00Z,DO,9.82
2024-05-07T18:45:00Z,2024-05-07T18:45:00Z,2024-05-07T18:45:00Z,DO_Sat,NA
2024-05-07T18:45:00Z,2024-05-07T18:45:00Z,2024-05-07T18:45:00Z,Chl-a,0.03
2024-05-07T18:45:00Z,2024-05-07T18:45:00Z,2024-05-07T18:45:00Z,Temperature,4.73
2024-05-07T18:30:00Z,2024-05-07T18:30:00Z,2024-05-07T18:30:00Z,Depth,1.01
2024-05-07T18:30:00Z,2024-05-07T18:30:00Z,2024-05-07T18:30:00Z,pH,7.53
2024-05-07T18:30:00Z,2024-05-07T18:30:00Z,2024-05-07T18:30:00Z,Turbidity,12.66
2024-05-07T18:30:00Z,2024-05-07T18:30:00Z,2024-05-07T18:30:00Z,Specific_Conductivity,64.08
2024-05-07T18:30:00Z,2024-05-07T18:30:00Z,2024-05-07T18:30:00Z,FDOM,1.76
2024-05-07T18:30:00Z,2024-05-07T18:30:00Z,2024-05-07T18:30:00Z,DO,9.91
2024-05-07T18:30:00Z,2024-05-07T18:30:00Z,2024-05-07T18:30:00Z,DO_Sat,NA
2024-05-07T18:30:00Z,2024-05-07T18:30:00Z,2024-05-07T18:30:00Z,Chl-a,0.03
2024-05-07T18:30:00Z,2024-05-07T18:30:00Z,2024-05-07T18:30:00Z,Temperature,4.4
2024-05-07T18:15:00Z,2024-05-07T18:15:00Z,2024-05-07T18:15:00Z,Depth,1.02
2024-05-07T18:15:00Z,2024-05-07T18:15:00Z,2024-05-07T18:15:00Z,pH,7.56
2024-05-07T18:15:00Z,2024-05-07T18:15:00Z,2024-05-07T18:15:00Z,Turbidity,14.37
2024-05-07T18:15:00Z,2024-05-07T18:15:00Z,2024-05-07T18:15:00Z,Specific_Conductivity,64.34
2024-05-07T18:15:00Z,2024-05-07T18:15:00Z,2024-05-07T18:15:00Z,FDOM,1.8
2024-05-07T18:15:00Z,2024-05-07T18:15:00Z,2024-05-07T18:15:00Z,DO,9.98
2024-05-07T18:15:00Z,2024-05-07T18:15:00Z,2024-05-07T18:15:00Z,DO_Sat,NA
2024-05-07T18:15:00Z,2024-05-07T18:15:00Z,2024-05-07T18:15:00Z,Chl-a,0.03
2024-05-07T18:15:00Z,2024-05-07T18:15:00Z,2024-05-07T18:15:00Z,Temperature,4.07
2024-05-07T18:00:00Z,2024-05-07T18:00:00Z,2024-05-07T18:00:00Z,Depth,1
2024-05-07T18:00:00Z,2024-05-07T18:00:00Z,2024-05-07T18:00:00Z,pH,7.51
2024-05-07T18:00:00Z,2024-05-07T18:00:00Z,2024-05-07T18:00:00Z,Turbidity,12.98
2024-05-07T18:00:00Z,2024-05-07T18:00:00Z,2024-05-07T18:00:00Z,Specific_Conductivity,64.61
2024-05-07T18:00:00Z,2024-05-07T18:00:00Z,2024-05-07T18:00:00Z,FDOM,1.82
2024-05-07T18:00:00Z,2024-05-07T18:00:00Z,2024-05-07T18:00:00Z,DO,10.07
2024-05-07T18:00:00Z,2024-05-07T18:00:00Z,2024-05-07T18:00:00Z,DO_Sat,NA
2024-05-07T18:00:00Z,2024-05-07T18:00:00Z,2024-05-07T18:00:00Z,Chl-a,0.03
2024-05-07T18:00:00Z,2024-05-07T18:00:00Z,2024-05-07T18:00:00Z,Temperature,NA
2024-05-07T17:45:00Z,2024-05-07T17:45:00Z,2024-05-07T17:45:00Z,Depth,1.02
2024-05-07T17:45:00Z,2024-05-07T17:45:00Z,2024-05-07T17:45:00Z,pH,7.8
2024-05-07T17:45:00Z,2024-05-07T17:45:00Z,2024-05-07T17:45:00Z,Turbidity,11.36
2024-05-07T17:45:00Z,2024-05-07T17:45:00Z,2024-05-07T17:45:00Z,Specific_Conductivity,64.75
2024-05-07T17:45:00Z,2024-05-07T17:45:00Z,2024-05-07T17:45:00Z,FDOM,1.85
2024-05-07T17:45:00Z,2024-05-07T17:45:00Z,2024-05-07T17:45:00Z,DO,10.17
2024-05-07T17:45:00Z,2024-05-07T17:45:00Z,2024-05-07T17:45:00Z,DO_Sat,NA
2024-05-07T17:45:00Z,2024-05-07T17:45:00Z,2024-05-07T17:45:00Z,Chl-a,0.03
2024-05-07T17:45:00Z,2024-05-07T17:45:00Z,2024-05-07T17:45:00Z,Temperature,3.49
2024-05-07T16:45:00Z,2024-05-07T16:45:00Z,2024-05-07T16:45:00Z,Depth,1.06
2024-05-07T16:45:00Z,2024-05-07T16:45:00Z,2024-05-07T16:45:00Z,pH,7.65
2024-05-07T16:45:00Z,2024-05-07T16:45:00Z,2024-05-07T16:45:00Z,Turbidity,13.37
2024-05-07T16:45:00Z,2024-05-07T16:45:00Z,2024-05-07T16:45:00Z,Specific_Conductivity,61.62
2024-05-07T16:45:00Z,2024-05-07T16:45:00Z,2024-05-07T16:45:00Z,FDOM,1.94
